isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID,error,curTrial,stim_direction,serialSign,rejected,iteration_true,colorVal,seedID,seed,relative_pos
0,0,270,"c(2, 1, 0, 3)",7,1,fixed,1,285,ccw,111,4,1,330,3479,279,1,9,72,77,9,4,140,1,FALSE,1,#9C6EBC,7,270,9
0,0,18,"c(2, 1, 0, 3)",0,1,fixed,1,316,cw,131,4,1,236,5748,7,-1,11,73,78,-11,4,-119,-1,FALSE,1,#F62566,0,18,-11
0,0,198,"c(3, 0, 2, 1)",5,1,fixed,1,293,cw,106,4,1,97,2524,203,1,5,74,79,5,4,-89,-1,FALSE,1,#2D8E8E,5,198,5
0,0,54,"c(1, 0, 2, 3)",1,1,fixed,1,194,ccw,228,4,1,78,3281,54,-1,0,75,80,0,4,-81,-1,FALSE,1,#DF522D,1,54,0
0,0,162,"c(0, 3, 1, 2)",4,1,fixed,1,72,ccw,92,4,1,124,3124,144,-1,18,76,81,-18,4,132,1,FALSE,1,#6E8A3F,4,162,-18
0,0,54,"c(3, 1, 0, 2)",1,1,fixed,1,194,ccw,137,5,1,174,2627,49,-1,5,1,01,-5,5,58,1,FALSE,1,#E34D33,1,54,-5
0,0,198,"c(1, 0, 2, 3)",5,1,fixed,1,10,ccw,92,5,1,72,3529,196,-1,2,3,03,-2,5,-150,-1,FALSE,1,#318F86,5,198,-2
0,0,162,"c(1, 2, 3, 0)",4,1,fixed,1,33,ccw,54,5,1,129,2615,177,1,15,4,04,15,5,-20,-1,FALSE,1,#438F6B,4,162,15
0,0,306,"c(1, 2, 0, 3)",8,1,fixed,1,266,cw,340,5,1,326,2578,306,-1,0,5,05,0,5,-24,-1,FALSE,1,#C955AE,8,306,0
0,0,270,"c(1, 0, 3, 2)",7,1,fixed,1,226,cw,162,5,1,110,3289,272,1,2,6,06,2,5,130,1,FALSE,1,#9074BE,7,270,2
0,0,270,0:3,7,1,fixed,1,109,cw,332,5,1,313,2674,285,1,15,13,13,15,5,-78,-1,FALSE,1,#A769BA,7,270,15
0,0,270,"c(1, 3, 2, 0)",7,1,fixed,1,36,cw,2,5,1,280,2670,282,1,12,14,14,12,5,128,1,FALSE,1,#A26CBC,7,270,12
0,0,342,"c(2, 0, 1, 3)",9,1,fixed,1,60,ccw,341,5,1,29,2111,350,1,8,15,15,8,5,-19,-1,FALSE,1,#F3287C,9,342,8
0,0,126,"c(0, 3, 2, 1)",3,1,fixed,1,58,ccw,166,5,1,58,1498,136,1,10,16,16,10,5,-103,-1,FALSE,1,#798835,3,126,10
0,0,198,"c(2, 0, 1, 3)",5,1,fixed,1,219,ccw,303,5,1,216,1995,201,1,3,20,20,3,5,92,1,FALSE,1,#2E8E8C,5,198,3
0,0,342,"c(3, 2, 0, 1)",9,1,fixed,1,317,ccw,154,5,1,217,3487,349,1,7,21,21,7,5,-69,-1,FALSE,1,#F2297D,9,342,7
0,0,270,"c(3, 2, 0, 1)",7,1,fixed,1,181,cw,149,5,1,139,1219,288,1,18,26,27,18,5,172,1,FALSE,1,#AC67B9,7,270,18
0,0,198,"c(3, 0, 2, 1)",5,1,fixed,1,256,cw,21,5,1,192,2636,213,1,15,27,28,15,5,164,1,FALSE,1,#2F8D9B,5,198,15
0,0,270,"c(2, 1, 0, 3)",7,1,fixed,1,312,ccw,121,5,1,308,3356,291,1,21,29,30,21,5,-56,-1,FALSE,1,#B164B7,7,270,21
0,0,270,"c(2, 0, 3, 1)",7,1,fixed,1,360,cw,134,5,1,139,2013,273,1,3,31,32,3,5,65,1,FALSE,1,#9173BD,7,270,3
0,0,270,"c(0, 3, 1, 2)",7,1,fixed,1,18,cw,18,5,1,253,2612,271,1,1,32,34,1,5,36,1,FALSE,1,#8E74BE,7,270,1
0,0,198,"c(2, 1, 0, 3)",5,1,fixed,1,268,cw,123,5,1,85,2464,208,1,10,35,38,10,5,61,1,FALSE,1,#2D8E95,5,198,10
0,0,234,"c(0, 3, 2, 1)",6,1,fixed,1,20,cw,302,5,1,281,5253,223,-1,11,37,40,-11,5,-37,-1,FALSE,1,#398AA5,6,234,-11
0,0,198,"c(1, 0, 3, 2)",5,1,fixed,1,94,ccw,113,5,1,47,4986,200,1,2,38,41,2,5,-29,-1,FALSE,1,#2E8F8B,5,198,2
0,0,162,"c(2, 0, 3, 1)",4,1,fixed,1,72,ccw,304,5,1,242,3898,174,1,12,40,44,12,5,11,1,FALSE,1,#478F68,4,162,12
0,0,270,0:3,7,1,fixed,1,248,cw,27,5,1,250,4208,277,1,7,41,45,7,5,78,1,FALSE,1,#9970BD,7,270,7
0,0,18,"c(3, 0, 1, 2)",0,1,fixed,1,56,ccw,40,5,1,324,6961,356,1,22,44,49,22,5,-38,-1,FALSE,1,#F52575,0,18,22
0,0,162,"c(2, 1, 3, 0)",4,1,fixed,1,205,ccw,59,5,1,155,3679,146,-1,16,48,53,-16,5,141,1,FALSE,1,#6C8B41,4,162,-16
0,0,90,"c(2, 3, 1, 0)",2,1,fixed,1,250,ccw,204,5,1,56,3763,100,1,10,51,56,10,5,-24,-1,FALSE,1,#A97814,2,90,10
0,0,126,"c(1, 3, 2, 0)",3,1,fixed,1,145,ccw,319,5,1,265,2122,136,1,10,53,58,10,5,-132,-1,FALSE,1,#798835,3,126,10
0,0,54,"c(0, 2, 3, 1)",1,1,fixed,1,228,ccw,157,5,1,145,3649,58,1,4,57,62,4,5,148,1,FALSE,1,#DB5629,1,54,4
0,0,270,"c(1, 2, 0, 3)",7,1,fixed,1,198,ccw,229,5,1,214,3506,277,1,7,61,65,7,5,-115,-1,FALSE,1,#9970BD,7,270,7
0,0,306,"c(0, 3, 1, 2)",8,1,fixed,1,71,ccw,157,5,1,251,3442,312,1,6,66,69,6,5,31,1,FALSE,1,#D14FA8,8,306,6
0,0,234,"c(2, 1, 0, 3)",6,1,fixed,1,58,cw,155,5,1,83,8300,238,1,4,69,74,4,5,-32,-1,FALSE,1,#5086B2,6,234,4
0,0,234,"c(3, 0, 2, 1)",6,1,fixed,1,27,ccw,161,5,1,340,2909,219,-1,15,71,76,-15,5,123,1,FALSE,1,#348BA1,6,234,-15
0,0,90,"c(0, 2, 3, 1)",2,1,fixed,1,328,ccw,9,5,1,265,5749,86,-1,4,72,77,-4,5,167,1,FALSE,1,#BC6F14,2,90,-4
0,0,90,"c(1, 3, 0, 2)",2,1,fixed,1,208,ccw,283,5,1,356,2389,81,-1,9,73,78,-9,5,74,1,FALSE,1,#C26B16,2,90,-9
0,0,342,"c(2, 0, 3, 1)",9,1,fixed,1,97,ccw,171,5,1,198,2388,351,1,9,74,79,9,5,148,1,FALSE,1,#F3277B,9,342,9
0,0,270,"c(1, 2, 0, 3)",7,1,fixed,1,78,ccw,11,5,1,78,1074,271,1,1,75,80,1,5,-143,-1,FALSE,1,#8E74BE,7,270,1
0,0,270,"c(1, 3, 0, 2)",7,1,fixed,1,170,ccw,277,6,1,162,1724,281,1,11,1,01,11,6,-128,-1,FALSE,1,#A06CBC,7,270,11
0,0,90,"c(1, 2, 0, 3)",2,1,fixed,1,270,cw,82,6,1,5,3844,87,-1,3,2,02,-3,6,72,1,FALSE,1,#BA6F13,2,90,-3
0,0,90,"c(1, 3, 2, 0)",2,1,fixed,1,187,cw,344,6,1,109,3122,93,1,3,7,07,3,6,-66,-1,FALSE,1,#B27313,2,90,3
0,0,342,0:3,9,1,fixed,1,139,ccw,196,6,1,171,2206,353,1,11,10,10,11,6,-54,-1,FALSE,1,#F32678,9,342,11
0,0,126,"c(1, 2, 3, 0)",3,1,fixed,1,248,cw,123,6,1,23,4054,146,1,20,11,11,20,6,-45,-1,FALSE,1,#6C8B41,3,126,20
0,0,342,"c(3, 1, 2, 0)",9,1,fixed,1,73,cw,196,6,1,140,2216,336,-1,6,12,12,-6,6,-130,-1,FALSE,1,#EA358E,9,342,-6
0,0,90,"c(0, 3, 1, 2)",2,1,fixed,1,214,cw,68,6,1,35,2906,103,1,13,14,14,13,6,-179,-1,FALSE,1,#A57915,2,90,13
0,0,306,"c(1, 0, 3, 2)",8,1,fixed,1,58,ccw,224,6,1,189,2818,307,1,1,16,16,1,6,171,1,FALSE,1,#CA54AD,8,306,1
0,0,270,0:3,7,1,fixed,1,197,cw,297,6,1,331,1803,268,-1,2,19,19,-2,6,77,1,FALSE,1,#8876BE,7,270,-2
0,0,18,"c(0, 3, 1, 2)",0,1,fixed,1,319,ccw,202,6,1,150,3758,8,-1,10,22,22,-10,6,23,1,FALSE,1,#F62665,0,18,-10
0,0,342,"c(2, 1, 3, 0)",9,1,fixed,1,185,cw,90,6,1,259,1655,349,1,7,25,26,7,6,48,1,FALSE,1,#F2297D,9,342,7
0,0,270,"c(2, 1, 3, 0)",7,1,fixed,1,192,cw,294,6,1,343,2548,277,1,7,27,28,7,6,64,1,FALSE,1,#9970BD,7,270,7
0,0,198,"c(0, 3, 1, 2)",5,1,fixed,1,36,ccw,55,6,1,104,2321,201,1,3,28,29,3,6,51,1,FALSE,1,#2E8E8C,5,198,3
0,0,342,3:0,9,1,fixed,1,308,cw,258,6,1,84,5967,342,-1,0,29,30,0,6,51,1,FALSE,1,#EE2F87,9,342,0
0,0,54,"c(3, 0, 2, 1)",1,1,fixed,1,253,ccw,243,6,1,71,5019,46,-1,8,32,34,-8,6,135,1,FALSE,1,#E64A36,1,54,-8
0,0,90,"c(3, 0, 1, 2)",2,1,fixed,1,171,ccw,122,6,1,150,6139,88,-1,2,33,36,-2,6,-70,-1,FALSE,1,#B97013,2,90,-2
0,0,306,"c(1, 3, 2, 0)",8,1,fixed,1,83,cw,344,6,1,322,3515,306,-1,0,34,37,0,6,26,1,FALSE,1,#C955AE,8,306,0
0,0,126,"c(0, 2, 1, 3)",3,1,fixed,1,85,ccw,163,6,1,64,2606,133,1,7,35,38,7,6,-75,-1,FALSE,1,#7D8731,3,126,7
0,0,54,"c(2, 3, 0, 1)",1,1,fixed,1,237,cw,172,6,1,243,1392,55,1,1,36,39,1,6,15,1,FALSE,1,#DE532C,1,54,1
0,0,306,"c(2, 1, 3, 0)",8,1,fixed,1,82,cw,307,6,1,6,3151,313,1,7,42,46,7,6,24,1,FALSE,1,#D24EA7,8,306,7
0,0,198,"c(0, 1, 3, 2)",5,1,fixed,1,329,cw,56,6,1,151,8689,207,1,9,44,49,9,6,-149,-1,FALSE,1,#2D8E93,5,198,9
0,0,90,"c(2, 0, 1, 3)",2,1,fixed,1,156,cw,149,6,1,314,2296,103,1,13,48,53,13,6,-43,-1,FALSE,1,#A57915,2,90,13
0,0,270,"c(0, 3, 2, 1)",7,1,fixed,1,62,cw,45,6,1,234,1474,279,1,9,49,54,9,6,-68,-1,FALSE,1,#9C6EBC,7,270,9
0,0,54,"c(3, 1, 0, 2)",1,1,fixed,1,56,ccw,175,6,1,134,1537,51,-1,3,51,56,-3,6,-49,-1,FALSE,1,#E24F31,1,54,-3
0,0,270,"c(1, 3, 2, 0)",7,1,fixed,1,60,cw,342,6,1,283,3248,265,-1,5,52,57,-5,6,-119,-1,FALSE,1,#8278BD,7,270,-5
0,0,306,"c(3, 1, 2, 0)",8,1,fixed,1,242,cw,294,6,1,12,1854,306,-1,0,53,58,0,6,170,1,FALSE,1,#C955AE,8,306,0
0,0,198,"c(2, 3, 0, 1)",5,1,fixed,1,145,ccw,150,6,1,7,1460,203,1,5,57,62,5,6,145,1,FALSE,1,#2D8E8E,5,198,5
0,0,18,"c(0, 2, 1, 3)",0,1,fixed,1,311,cw,333,6,1,25,1519,358,1,20,58,63,20,6,-171,-1,FALSE,1,#F52572,0,18,20
0,0,342,"c(2, 1, 0, 3)",9,1,fixed,1,214,cw,72,6,1,255,5817,327,-1,15,61,65,-15,6,-76,-1,FALSE,1,#E23E99,9,342,-15
0,0,270,"c(0, 3, 1, 2)",7,1,fixed,1,322,cw,138,6,1,136,5426,274,1,4,63,66,4,6,65,1,FALSE,1,#9372BD,7,270,4
0,0,234,"c(3, 0, 2, 1)",6,1,fixed,1,153,ccw,93,6,1,35,1960,232,-1,2,66,69,-2,6,-80,-1,FALSE,1,#4688AE,6,234,-2
0,0,162,"c(2, 0, 1, 3)",4,1,fixed,1,340,cw,80,6,1,76,3963,156,-1,6,71,76,-6,6,-63,-1,FALSE,1,#5E8D4F,4,162,-6
0,0,342,"c(0, 2, 3, 1)",9,1,fixed,1,356,cw,247,6,1,114,1688,1,1,19,73,78,19,6,-80,-1,FALSE,1,#F6256E,9,342,19
0,0,18,"c(0, 2, 1, 3)",0,1,fixed,1,78,cw,158,6,1,203,3565,1,-1,17,75,80,-17,6,90,1,FALSE,1,#F6256E,0,18,-17
0,0,270,"c(1, 2, 0, 3)",7,1,fixed,1,203,cw,46,6,1,228,4423,274,1,4,76,81,4,6,-112,-1,FALSE,1,#9372BD,7,270,4
0,0,162,"c(1, 0, 2, 3)",4,1,fixed,1,163,cw,350,7,1,163,1241,153,-1,9,1,01,-9,7,-128,-1,FALSE,1,#628C4A,4,162,-9
0,0,270,"c(3, 0, 1, 2)",7,1,fixed,1,221,ccw,261,7,1,188,1388,271,1,1,3,03,1,7,-64,-1,FALSE,1,#8E74BE,7,270,1
0,0,162,"c(3, 0, 2, 1)",4,1,fixed,1,107,ccw,328,7,1,246,2857,146,-1,16,7,07,-16,7,53,1,FALSE,1,#6C8B41,4,162,-16
0,0,342,"c(1, 0, 2, 3)",9,1,fixed,1,126,cw,163,7,1,175,1531,338,-1,4,13,13,-4,7,-3,-1,FALSE,1,#EC328C,9,342,-4
0,0,234,3:0,6,1,fixed,1,35,ccw,50,7,1,82,3680,228,-1,6,14,14,-6,7,125,1,FALSE,1,#4089AA,6,234,-6
0,0,162,"c(2, 3, 0, 1)",4,1,fixed,1,189,ccw,118,7,1,71,3066,171,1,9,16,16,9,7,-136,-1,FALSE,1,#4B8F63,4,162,9
0,0,306,"c(1, 0, 2, 3)",8,1,fixed,1,5,ccw,336,7,1,96,8324,288,-1,18,17,17,-18,7,64,1,FALSE,1,#AC67B9,8,306,-18
0,0,90,"c(2, 3, 0, 1)",2,1,fixed,1,332,cw,7,7,1,88,1599,95,1,5,19,19,5,7,-173,-1,FALSE,1,#B07513,2,90,5
0,0,54,"c(3, 0, 1, 2)",1,1,fixed,1,216,ccw,333,7,1,322,3281,65,1,11,20,20,11,7,139,1,FALSE,1,#D45D23,1,54,11
0,0,306,"c(2, 3, 1, 0)",8,1,fixed,1,259,ccw,248,7,1,159,2981,313,1,7,23,23,7,7,-31,-1,FALSE,1,#D24EA7,8,306,7
0,0,126,"c(1, 0, 3, 2)",3,1,fixed,1,212,ccw,3,7,1,212,575,145,1,19,25,26,19,7,156,1,FALSE,1,#6D8A40,3,126,19
0,0,162,"c(1, 3, 2, 0)",4,1,fixed,1,343,cw,306,7,1,208,1855,154,-1,8,27,28,-8,7,-123,-1,FALSE,1,#618D4C,4,162,-8
0,0,234,"c(0, 3, 1, 2)",6,1,fixed,1,104,ccw,254,7,1,233,2498,233,-1,1,28,29,-1,7,32,1,FALSE,1,#4787AE,6,234,-1
0,0,198,"c(1, 2, 0, 3)",5,1,fixed,1,84,ccw,289,7,1,239,2868,192,-1,6,29,30,-6,7,-150,-1,FALSE,1,#348F80,5,198,-6
0,0,126,"c(2, 1, 0, 3)",3,1,fixed,1,71,cw,54,7,1,65,3612,119,-1,7,32,34,-7,7,73,1,FALSE,1,#908122,3,126,-7
0,0,126,"c(3, 0, 2, 1)",3,1,fixed,1,150,cw,223,7,1,261,5548,124,-1,2,33,36,-2,7,36,1,FALSE,1,#898427,3,126,-2
0,0,198,"c(0, 3, 1, 2)",5,1,fixed,1,47,cw,278,7,1,269,1625,187,-1,11,39,42,-11,7,167,1,FALSE,1,#388F79,5,198,-11
0,0,54,"c(1, 0, 2, 3)",1,1,fixed,1,357,ccw,49,7,1,259,2265,52,-1,2,47,52,-2,7,51,1,FALSE,1,#E15030,1,54,-2
0,0,18,"c(2, 0, 1, 3)",0,1,fixed,1,314,cw,264,7,1,111,3530,15,-1,3,48,53,-3,7,-88,-1,FALSE,1,#F52A5B,0,18,-3
0,0,342,"c(2, 0, 1, 3)",9,1,fixed,1,288,ccw,37,7,1,327,1875,356,1,14,52,57,14,7,91,1,FALSE,1,#F52575,9,342,14
0,0,198,"c(0, 3, 1, 2)",5,1,fixed,1,10,ccw,90,7,1,50,3277,220,1,22,53,58,22,7,-86,-1,FALSE,1,#358BA2,5,198,22
0,0,54,"c(1, 2, 0, 3)",1,1,fixed,1,230,ccw,249,7,1,61,4724,50,-1,4,55,60,-4,7,-161,-1,FALSE,1,#E34E32,1,54,-4
0,0,234,"c(0, 1, 3, 2)",6,1,fixed,1,7,ccw,207,7,1,270,1671,243,1,9,57,62,9,7,40,1,FALSE,1,#5984B5,6,234,9
0,0,18,"c(0, 2, 1, 3)",0,1,fixed,1,239,ccw,37,7,1,307,3817,16,-1,2,59,64,-2,7,61,1,FALSE,2,#F52B5A,0,18,-2
0,0,90,"c(3, 2, 0, 1)",2,1,fixed,1,334,ccw,112,7,1,149,4808,99,1,9,60,64,9,7,83,1,FALSE,1,#AA7713,2,90,9
0,0,342,"c(2, 1, 3, 0)",9,1,fixed,1,175,cw,102,7,1,229,1260,331,-1,11,65,68,-11,7,38,1,FALSE,1,#E63A94,9,342,-11
0,0,198,"c(3, 0, 2, 1)",5,1,fixed,1,162,ccw,239,7,1,282,2366,199,1,1,68,71,1,7,-156,-1,FALSE,1,#2E8F89,5,198,1
0,0,306,"c(2, 0, 3, 1)",8,1,fixed,1,285,cw,307,7,1,359,4581,306,-1,0,72,77,0,7,69,1,FALSE,1,#C955AE,8,306,0
0,0,270,"c(3, 2, 0, 1)",7,1,fixed,1,114,cw,111,7,1,160,3150,271,1,1,73,78,1,7,-90,-1,FALSE,1,#8E74BE,7,270,1
0,0,90,"c(1, 2, 0, 3)",2,1,fixed,1,203,cw,173,7,1,281,1810,94,1,4,75,80,4,7,93,1,FALSE,1,#B17413,2,90,4
0,0,90,"c(0, 2, 3, 1)",2,1,fixed,1,228,ccw,28,7,1,230,1540,102,1,12,76,81,12,7,-172,-1,FALSE,1,#A77915,2,90,12
0,0,126,3:0,3,1,fixed,1,163,cw,247,8,1,238,2900,125,-1,1,1,01,-1,8,-28,-1,FALSE,1,#878428,3,126,-1
0,0,90,"c(2, 1, 3, 0)",2,1,fixed,1,188,cw,127,8,1,304,2290,71,-1,19,3,03,-19,8,160,1,FALSE,1,#CD621D,2,90,-19
0,0,90,"c(0, 1, 3, 2)",2,1,fixed,1,48,ccw,251,8,1,31,2584,78,-1,12,4,04,-12,8,-137,-1,FALSE,1,#C56818,2,90,-12
0,0,270,0:3,7,1,fixed,1,238,ccw,256,8,1,184,4048,280,1,10,5,05,10,8,6,1,FALSE,1,#9E6DBC,7,270,10
0,0,90,"c(2, 3, 0, 1)",2,1,fixed,1,253,ccw,35,8,1,248,2427,77,-1,13,6,06,-13,8,164,1,FALSE,1,#C66719,2,90,-13
0,0,198,"c(0, 2, 1, 3)",5,1,fixed,1,246,ccw,8,8,1,140,1987,212,1,14,7,07,14,8,66,1,FALSE,1,#2F8D9A,5,198,14
0,0,270,"c(1, 2, 0, 3)",7,1,fixed,1,299,ccw,280,8,1,166,3079,274,1,4,9,09,4,8,11,1,FALSE,1,#9372BD,7,270,4
0,0,90,"c(1, 3, 0, 2)",2,1,fixed,1,82,ccw,60,8,1,202,5543,98,1,8,10,10,8,8,-8,-1,FALSE,1,#AC7713,2,90,8
0,0,234,"c(1, 3, 2, 0)",6,1,fixed,1,175,cw,234,8,1,356,3942,230,-1,4,13,13,-4,8,-108,-1,FALSE,1,#4389AC,6,234,-4
0,0,270,"c(1, 2, 0, 3)",7,1,fixed,1,110,ccw,142,8,1,293,4451,285,1,15,18,18,15,8,-136,-1,FALSE,1,#A769BA,7,270,15
0,0,270,"c(0, 3, 2, 1)",7,1,fixed,1,320,cw,0,8,1,282,2379,282,1,12,20,20,12,8,-143,-1,FALSE,1,#A26CBC,7,270,12
0,0,234,"c(3, 2, 0, 1)",6,1,fixed,1,268,cw,168,8,1,72,2210,240,1,6,21,21,6,8,-23,-1,FALSE,1,#5485B4,6,234,6
0,0,342,"c(1, 2, 0, 3)",9,1,fixed,1,145,cw,86,8,1,272,3099,358,1,16,22,22,16,8,-106,-1,FALSE,1,#F52572,9,342,16
0,0,234,"c(0, 3, 2, 1)",6,1,fixed,1,310,cw,94,8,1,136,2059,230,-1,4,24,25,-4,8,-121,-1,FALSE,1,#4389AC,6,234,-4
0,0,54,"c(1, 3, 2, 0)",1,1,fixed,1,309,cw,351,8,1,60,4580,51,-1,3,30,31,-3,8,-109,-1,FALSE,1,#E24F31,1,54,-3
0,0,126,"c(0, 1, 3, 2)",3,1,fixed,1,266,ccw,194,8,1,45,6533,121,-1,5,38,41,-5,8,-180,-1,FALSE,1,#8D8224,3,126,-5
0,0,342,"c(2, 3, 1, 0)",9,1,fixed,1,269,cw,125,8,1,222,3508,347,1,5,39,42,5,8,160,1,FALSE,1,#F12A80,9,342,5
0,0,270,"c(3, 0, 2, 1)",7,1,fixed,1,20,cw,107,8,1,181,6206,288,1,18,44,49,18,8,-141,-1,FALSE,1,#AC67B9,7,270,18
0,0,126,"c(3, 0, 1, 2)",3,1,fixed,1,47,cw,131,8,1,3,3010,134,1,8,46,51,8,8,149,1,FALSE,1,#7C8832,3,126,8
0,0,198,"c(2, 1, 3, 0)",5,1,fixed,1,39,cw,195,8,1,8,2309,203,1,5,47,52,5,8,151,1,FALSE,1,#2D8E8E,5,198,5
0,0,342,"c(3, 0, 1, 2)",9,1,fixed,1,38,cw,222,8,1,127,1399,349,1,7,49,54,7,8,-119,-1,FALSE,1,#F2297D,9,342,7
0,0,198,"c(0, 1, 3, 2)",5,1,fixed,1,24,ccw,127,8,1,29,2045,204,1,6,51,56,6,8,-27,-1,FALSE,1,#2D8E90,5,198,6
0,0,342,"c(1, 0, 2, 3)",9,1,fixed,1,73,ccw,162,8,1,207,4371,351,1,9,55,60,9,8,-59,-1,FALSE,1,#F3277B,9,342,9
0,0,306,"c(0, 3, 2, 1)",8,1,fixed,1,307,cw,143,8,1,165,7844,308,1,2,59,64,2,8,-151,-1,FALSE,1,#CC53AC,8,306,2
0,0,18,"c(3, 0, 1, 2)",0,1,fixed,1,9,cw,25,8,1,352,3594,17,-1,1,61,65,-1,8,-67,-1,FALSE,2,#F52C59,0,18,-1
0,0,270,"c(3, 1, 2, 0)",7,1,fixed,1,165,ccw,260,8,1,177,1417,283,1,13,66,69,13,8,11,1,FALSE,1,#A36BBB,7,270,13
0,0,306,"c(0, 1, 3, 2)",8,1,fixed,1,84,cw,173,8,1,127,6480,300,-1,6,69,74,-6,8,-135,-1,FALSE,1,#C05BB2,8,306,-6
0,0,126,"c(3, 1, 0, 2)",3,1,fixed,1,359,ccw,270,8,1,331,3073,119,-1,7,72,77,-7,8,173,1,FALSE,1,#908122,3,126,-7
0,0,306,"c(1, 0, 3, 2)",8,1,fixed,1,281,ccw,148,8,1,281,966,291,-1,15,75,80,-15,8,-163,-1,FALSE,1,#B164B7,8,306,-15
0,0,126,"c(2, 3, 0, 1)",3,1,fixed,1,230,ccw,188,8,1,35,3138,137,1,11,76,81,11,8,35,1,FALSE,1,#778836,3,126,11
0,0,54,"c(1, 0, 3, 2)",1,1,fixed,1,248,ccw,143,9,1,165,6585,52,-1,2,6,06,-2,9,-25,-1,FALSE,1,#E15030,1,54,-2
0,0,54,"c(0, 3, 2, 1)",1,1,fixed,1,157,ccw,331,9,1,330,2226,59,1,5,7,07,5,9,-153,-1,FALSE,1,#DA5728,1,54,5
0,0,18,0:3,0,1,fixed,1,200,ccw,13,9,1,338,5737,9,-1,9,10,10,-9,9,-89,-1,FALSE,1,#F62663,0,18,-9
0,0,342,3:0,9,1,fixed,1,340,cw,307,9,1,35,2881,342,-1,0,11,11,0,9,-149,-1,FALSE,1,#EE2F87,9,342,0
0,0,18,"c(0, 3, 2, 1)",0,1,fixed,1,293,cw,222,9,1,141,1957,3,-1,15,18,18,-15,9,78,1,FALSE,1,#F6256B,0,18,-15
0,0,198,"c(3, 0, 2, 1)",5,1,fixed,1,207,ccw,258,9,1,259,1668,203,1,5,19,19,5,9,98,1,FALSE,1,#2D8E8E,5,198,5
0,0,342,"c(2, 0, 1, 3)",9,1,fixed,1,284,ccw,335,9,1,55,2780,330,-1,12,20,20,-12,9,48,1,FALSE,1,#E53B95,9,342,-12
0,0,306,"c(2, 0, 3, 1)",8,1,fixed,1,70,cw,120,9,1,186,2524,306,-1,0,21,21,0,9,66,1,FALSE,1,#C955AE,8,306,0
0,0,198,"c(3, 1, 2, 0)",5,1,fixed,1,247,ccw,3,9,1,169,2675,188,-1,10,22,22,-10,9,-170,-1,FALSE,1,#378F7B,5,198,-10
0,0,126,0:3,3,1,fixed,1,165,cw,285,9,1,212,2963,137,1,11,23,23,11,9,122,1,FALSE,1,#778836,3,126,11
0,0,234,"c(2, 3, 0, 1)",6,1,fixed,1,51,cw,233,9,1,12,4956,245,1,11,27,28,11,9,-67,-1,FALSE,1,#5C83B6,6,234,11
0,0,162,"c(3, 1, 0, 2)",4,1,fixed,1,332,cw,260,9,1,269,3194,169,1,7,30,31,7,9,118,1,FALSE,1,#4D8E60,4,162,7
0,0,90,"c(1, 3, 0, 2)",2,1,fixed,1,119,cw,247,9,1,198,2665,85,-1,5,31,32,-5,9,-129,-1,FALSE,1,#BD6E14,2,90,-5
0,0,234,"c(1, 2, 0, 3)",6,1,fixed,1,328,ccw,281,9,1,216,1797,223,-1,11,33,36,-11,9,-74,-1,FALSE,1,#398AA5,6,234,-11
0,0,54,"c(2, 3, 1, 0)",1,1,fixed,1,3,ccw,53,9,1,264,3057,43,-1,11,46,51,-11,9,-91,-1,FALSE,1,#E84739,1,54,-11
0,0,162,3:0,4,1,fixed,1,9,cw,355,9,1,158,1501,153,-1,9,47,52,-9,9,-50,-1,FALSE,1,#628C4A,4,162,-9
0,0,342,"c(0, 1, 3, 2)",9,1,fixed,1,96,cw,163,9,1,170,3152,333,-1,9,48,53,-9,9,-113,-1,FALSE,1,#E83892,9,342,-9
0,0,234,"c(2, 3, 1, 0)",6,1,fixed,1,128,cw,219,9,1,31,1168,250,1,16,49,54,16,9,-99,-1,FALSE,1,#6681B9,6,234,16
0,0,234,"c(2, 0, 3, 1)",6,1,fixed,1,253,cw,117,9,1,120,2612,237,1,3,53,58,3,9,-122,-1,FALSE,1,#4E86B1,6,234,3
0,0,126,"c(1, 3, 0, 2)",3,1,fixed,1,2,cw,136,9,1,2,803,138,1,12,57,62,12,9,124,1,FALSE,1,#768937,3,126,12
0,0,342,0:3,9,1,fixed,1,27,cw,132,9,1,225,3835,357,1,15,58,63,15,9,-9,-1,FALSE,1,#F52573,9,342,15
0,0,342,0:3,9,1,fixed,1,165,cw,33,9,1,294,3491,327,-1,15,59,64,-15,9,23,1,FALSE,1,#E23E99,9,342,-15
0,0,234,"c(2, 0, 3, 1)",6,1,fixed,1,229,cw,239,9,1,350,6368,229,-1,5,60,64,-5,9,-98,-1,FALSE,2,#4189AB,6,234,-5
0,0,126,"c(0, 3, 1, 2)",3,1,fixed,1,183,ccw,63,9,1,175,7336,122,-1,4,61,65,-4,9,31,1,FALSE,1,#8C8325,3,126,-4
0,0,162,"c(1, 3, 0, 2)",4,1,fixed,1,175,cw,298,9,1,223,3429,161,-1,1,62,65,-1,9,39,1,FALSE,2,#588E55,4,162,-1
0,0,54,"c(0, 2, 1, 3)",1,1,fixed,1,94,ccw,131,9,1,170,2312,59,1,5,65,68,5,9,103,1,FALSE,1,#DA5728,1,54,5
